"URL","Institution Name","Index Herbariorum Record","Institution Code","Additional Institution Names","Institutional Discipline","URL for main institutional website","URL for institutional specimen catalog","URL for institutional webservices","Institutional LSID","Cool URI","Status of Institution","Institutional Governance","Institution Type","Description of Institution","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","CITES permit number","Date herbarium was founded","Geographic coverage of herbarium","Taxonomic coverage of herbarium","Number of specimens in herbarium","Incorporated Herbaria","Serials published by Institution"
"http://grbio.org/institution/university-massachusetts-0","University of Massachusetts","No","UMEC","","","","","","","http://grbio.org/cool/hbwi-yfqg","Active","","","","Massachusetts, Amherst","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-maryland","University of Maryland","No","UMDC","","","","","","","http://grbio.org/cool/ak62-qtm8","Active","","","","Maryland, College Park","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/tamil-nadu-agricultural-university","Tamil Nadu Agricultural University","No","TNAU","","","","","","","http://grbio.org/cool/xxr9-fdbj","Active","","","","Tamil Nadu, Coimbatore","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/san-fernando-valley-state-university","San Fernando Valley State University","No","SFVS","","","","","","urn:lsid:biocol.org:col:34269","http://biocol.org/urn:lsid:biocol.org:col:34269","Active","","","","California, Northridge","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/rocky-mountain-forest-and-range-experiment-station-2","Rocky Mountain Forest and Range Experiment Station","No","RMSC","","","","","","urn:lsid:biocol.org:col:34213","http://biocol.org/urn:lsid:biocol.org:col:34213","Active","","","","Colorado, Fort Collins","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/division-plant-industry","Division of Plant Industry","No","NMPI","","","","","","","http://grbio.org/cool/3qb0-x136","Active","","","","New Mexico, Las Cruces","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/fairleigh-dickinson-university-collection-transferred-fsca","Fairleigh Dickinson University [collection transferred to FSCA].","No","FDUC","","","","","","","http://grbio.org/cool/3mdp-tvwv","Active","","","","New Jersey, Rutherford","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidade-federal-de-maringa","Universidade Federal de Maringa","No","DPUP","","","","","","","http://grbio.org/cool/7rjm-axiy","Active","","","","Paraná, Maringa","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/durban-museum","Durban Museum","No","DMSA","","","","","","","http://grbio.org/cool/i1wq-4y1w","Active","","","","Kwa-Zulu Natal, Durban","","","","","","South Africa","","","","","","","","","","","","","","",""
"http://grbio.org/institution/california-state-university-long-beach","California State University at Long Beach","No","CSLB","","","","","","urn:lsid:biocol.org:col:33162","http://biocol.org/urn:lsid:biocol.org:col:33162","Active","","","","California, Long Beach","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/centro-nacional-de-pesquisas-da-soja","Centro Nacional de Pesquisas da Soja","No","CNPS","","","","","","","http://grbio.org/cool/c3wz-smvi","Active","","","","Paraná, EMBRAPA","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/centro-de-investigaciones-agricolas-nortoeste","Centro de Investigaciones Agricolas Nortoeste","No","CIAN","","","","","","","http://grbio.org/cool/1zzi-hj4e","Active","","","","Sonora, Ciudad Obregon","","","","","","Mexico","","","","","","","","","","","","","","",""
"http://grbio.org/institution/connecticut-agriculture-experiment-station","Connecticut Agriculture Experiment Station","No","CAES","","","","","","","http://grbio.org/cool/2dr3-21p0","Active","","","","Connecticut, New Haven","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/aligarh-muslim-university","Aligarh Muslim University","No","AMUZ","","","","","","","http://grbio.org/cool/qaqi-ye61","Active","","","","Uttar Pradesh, Aligarh","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/agriculture-canada-nova-scotia","Agriculture Canada Nova Scotia","No","ACNS","","","","","","urn:lsid:biocol.org:col:32944","http://biocol.org/urn:lsid:biocol.org:col:32944","Active","","","","Nova Scotia, Kentville","","","","","","Canada","","","","","","","","","","","","","","",""
"http://grbio.org/institution/tokyo-imperial-university-science-college-museum","Tokyo Imperial University, Science College Museum","No","TIU","","","","","","","http://grbio.org/cool/7qpp-49ys","Active","","","","Tokyo,Hongo, Bunkyo-ku","","","","","","Japan","","","","","","","","","","","","","","",""
"http://grbio.org/institution/duke-university-vertebrate-collection","Duke University Vertebrate Collection","No","DU","","","","","","urn:lsid:biocol.org:col:35155","http://biocol.org/urn:lsid:biocol.org:col:35155","Active","","","","Durham, North Carolina","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/bingham-oceanographic-collection","Bingham Oceanographic Collection","No","BOC","","","http://www.peabody.yale.edu/","","","","http://grbio.org/cool/xk26-wv0m","Active","","","","New Haven, Connecticut","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-illinois-museum-natural-history","University of Illinois, Museum of Natural History","No","UIMNH","","","","","","","http://grbio.org/cool/zrdp-fspx","Active","","","","Urbana, Illinois 61801","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/national-museum-zimbabwe","National Museum of Zimbabwe","No","NMZB","","","","","","","http://grbio.org/cool/s56f-0167","Active","","","","P.O. Box 240, Bulawayo","","","","","","Zimbabwe","","","","","","","","","","","","","","",""
"http://grbio.org/institution/princeton-university-collection-yale-peabody-museum","Princeton University Collection in Yale Peabody Museum","No","YPM/PU","","","","","","","http://grbio.org/cool/km0k-f3tc","Active","","","","New Haven, Connecticut","","","","","","","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-uppsala","University of Uppsala","No","UU","","","","","","","http://grbio.org/cool/fij9-h8q6","Active","","","","Paleontological Museum","","","","","","Sweden","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museo-del-departamento-de-estratigrafia-y-paleontologia","Museo del Departamento de Estratigrafia y Paleontologia","No","UG","","","","","","","http://grbio.org/cool/ig16-31gq","Active","","","","Universidad de Granada","","","","","","Spain","","","","","","","","","","","","","","",""
"http://grbio.org/institution/schwegler-museum","Schwegler Museum","No","SM","","","","","","","http://grbio.org/cool/fk5m-4i9k","Active","","","","Langenaltheim, Baveria","","","","","","Germany","","","","","","","","","","","","","","",""
"http://grbio.org/institution/museo-de-ciencias-naturals-de-alava","Museo de Ciencias naturals de Alava","No","MCNA","","","","","","","http://grbio.org/cool/c5sb-vm81","Active","","","","Alava, vitoria-Gasteiz","","","","","","Spain","","","","","","","","","","","","","","",""
"http://grbio.org/institution/geology-and-mineralogy-museum","Geology and Mineralogy Museum","No","KGU","","","","","","","http://grbio.org/cool/5jkj-75me","Active","","","","Kazan State University","","","","","","Russia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/inner-mongolian-museum","Inner Mongolian Museum","No","IMM","","","","","","","http://grbio.org/cool/cn2q-ih5y","Active","","","","Xinhua Dajie 2, Hohhot","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/paleontological-collection-0","Paleontological Collection","No","HOLZ","","","","","","","http://grbio.org/cool/xgy5-edzp","Active","","","","Museum Hauf, Holzmaden","","","","","","Germany","","","","","","","","","","","","","","",""
"http://grbio.org/institution/collection-animal-viruses","Collection of Animal Viruses","No","IMMH","","","","","","","http://grbio.org/cool/kpid-drtj","Active","","","","Dom Ter 10, Szeged, ,","","","","","","Hungary","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-minnesota-rhizobium-collection","University of Minnesota Rhizobium Collection","No","UMRC","","","http://www.Rhizobium.umn.edu/","","","","http://grbio.org/cool/kcg4-khks","Active","","","",", St Paul, , MN 55108","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/princeton-university","Princeton University","No","PU","","","","","","","http://grbio.org/cool/3nxw-xw8z","Active","","","","Princeton, New Jersey","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/school-tropical-medicine","School of Tropical Medicine","No","STMC","","","","","","","http://grbio.org/cool/pp29-3zzn","Active","","","","West Bengal, Calcutta","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/zoological-survey-india-national-zoological-collection","Zoological Survey of India, National Zoological Collection","No","NZSI","","","","","","","http://grbio.org/cool/7mhb-r8q3","Active","Public, Other","","","West Bengal, Calcutta","","","","","","India","","","","","","","","","","","","","","",""
"http://grbio.org/institution/north-west-agricultural-university","North-West Agricultural University","No","NWAU","","","","","","","http://grbio.org/cool/k16p-fpz9","Active","","","","Shaanxi, Yanglingzhen","","","","","","China","","","","","","","","","","","","","","",""
"http://grbio.org/institution/princeton-university-0","Princeton University","No","MNHP","","","","","","","http://grbio.org/cool/3kvn-7rck","Active","","","","New Jersey, Princeton","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/instituto-tecnologico-de-monterrey","Instituto Tecnologico de Monterrey","No","ITMM","","","","","","","http://grbio.org/cool/74jy-s9an","Active","","","","Nuevo Leon, Monterrey","","","","","","Mexico","","","","","","","","","","","","","","",""
"http://grbio.org/institution/indiana-department-natural-resources","Indiana Department of Natural Resources","No","ISMC","","","","","","","http://grbio.org/cool/kip3-f5tr","Active","","","","Indiana, Indianapolis","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/international-rice-research-institute","International Rice Research Institute","No","IRRI","","","http://www.irri.org/","","","","http://grbio.org/cool/tp71-5wyw","Active","","","","DAPO Box 7777, Manila","","","","","","Philippines","","","","","","","","","","","","","","",""
"http://grbio.org/institution/istituto-leonardo-murialdo","Istituto Leonardo Murialdo","No","ILMA","","","","","","","http://grbio.org/cool/7g04-zbdv","Active","","","","Albano Laziale (Roma)","","","","","","Italy","","","","","","","","","","","","","","",""
"http://grbio.org/institution/instituto-de-ivestigacion-de-los-recursos-biologicos-alexander-von-humboldt","Instituto de Ivestigacion de los Recursos Biologicos Alexander von Humboldt","No","IAVH","","","","","","","http://grbio.org/cool/6phm-mi1y","Active","","","","Villa de Leiva, Boyac","","","","","","Colombia","","","","","","","","","","","","","","",""
"http://grbio.org/institution/glacier-national-park","Glacier National Park","No","GLNP","","","","","","","http://grbio.org/cool/seqy-90es","Active","","","","Montana, West Glacier","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/nossa-senhora-do-patrocinia","Nossa Senhora do Patrocinia","No","FFCL","","","","","","","http://grbio.org/cool/nahg-x64s","Active","","","","Distrito Federal, Itu","","","","","","Brazil","","","","","","","","","","","","","","",""
"http://grbio.org/institution/university-puerto-rico-1","University of Puerto Rico","No","EPRL","","","","","","urn:lsid:biocol.org:col:33309","http://biocol.org/urn:lsid:biocol.org:col:33309","Active","","","","Puerto Rico, Mayaguez","","","","","","USA","","","","","","","","","","","","","","",""
"http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-estacion-de-biologia-chamela","Universidad Nacional Autonoma de Mexico, Estacion de Biologia &quot;Chamela&quot;","No","EBCC","","","","","","","http://grbio.org/cool/c3k3-5qkz","Active","","","","Jalisco, San Patricio","","","","","","Mexico","","","","","","","","","","","","","","",""
